#SELECT ID, post_parent, post_mime_type, guid INTO OUTFILE '/tmp/result.txt' FROM wp_posts WHERE post_mime_type != '' and post_parent != ''
1758	459	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Kalala-2008-LeSinismeDuContratLePlusLéonin.pdf
1761	1151	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2005-Report-RAID-UnofficialTranslation.pdf
1762	1142	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2006-IndexDesIndividus.pdf
1763	1147	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2006-IndexDesSocietesEtEntreprisesCitees.pdf
1764	787	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2006-Introduction.pdf
1765	819	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2006-IntroductionKatanga.pdf
1766	821	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2006-Partenariats_AnvilCongo.pdf
1767	840	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2006-Partenariats_CMSK.pdf
1768	844	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2006-Partenariats_COMISA.pdf
1769	846	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2006-Partenariats_KMC-CCC-Mukondo-Boss-BossMining.pdf
1770	849	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2006-Partenariats_MIBA_complet.pdf
1771	853	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2006-Partenariats_MMK.pdf
1772	860	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2006-Partenariats_SMKK.pdf
1773	863	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2006-Partenariats_Sodimico.pdf
1774	866	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Lutundula-2006-Partenariats_SOMIKA.pdf
